obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,agent,act
345.9918,353.73752,341.1972,0.01774865,0.01399865,0.00649865,0.0,0.1131,0.3333,48.856,233.227,C_ctrl,3
345.9918,353.73752,341.1972,0.01774865,0.01399865,0.00649865,0.0,0.1131,0.3333,48.856,233.227,EMS,8
354.02084,338.35297,355.8608,0.01416135,0.00666135,0.01791135,0.0,0.1274,0.3272,44.228,209.756,A_ctrl,1
354.02084,338.35297,355.8608,0.01416135,0.00666135,0.01791135,0.0,0.1274,0.3272,44.228,209.756,B_ctrl,0
354.02084,338.35297,355.8608,0.01416135,0.00666135,0.01791135,0.0,0.1274,0.3272,44.228,209.756,C_ctrl,6
354.02084,338.35297,355.8608,0.01416135,0.00666135,0.01791135,0.0,0.1274,0.3272,44.228,209.756,EMS,6
355.13513,352.07523,370.64563,0.0092378,0.0054878,0.0129878,0.0,0.1207,0.3257,39.183,201.87,A_ctrl,1
355.13513,352.07523,370.64563,0.0092378,0.0054878,0.0129878,0.0,0.1207,0.3257,39.183,201.87,B_ctrl,0
355.13513,352.07523,370.64563,0.0092378,0.0054878,0.0129878,0.0,0.1207,0.3257,39.183,201.87,C_ctrl,6
355.13513,352.07523,370.64563,0.0092378,0.0054878,0.0129878,0.0,0.1207,0.3257,39.183,201.87,EMS,6
363.6685,341.1133,367.85403,0.0088435,0.0050935,0.0125935,0.0,0.0821,0.3627,52.57,231.898,A_ctrl,8
363.6685,341.1133,367.85403,0.0088435,0.0050935,0.0125935,0.0,0.0821,0.3627,52.57,231.898,B_ctrl,5
363.6685,341.1133,367.85403,0.0088435,0.0050935,0.0125935,0.0,0.0821,0.3627,52.57,231.898,C_ctrl,6
363.6685,341.1133,367.85403,0.0088435,0.0050935,0.0125935,0.0,0.0821,0.3627,52.57,231.898,EMS,6
350.0567,348.3971,375.09586,0.0065949,0.0178449,0.0140949,0.0,0.0806,0.3464,51.392,190.643,A_ctrl,1
350.0567,348.3971,375.09586,0.0065949,0.0178449,0.0140949,0.0,0.0806,0.3464,51.392,190.643,B_ctrl,1
350.0567,348.3971,375.09586,0.0065949,0.0178449,0.0140949,0.0,0.0806,0.3464,51.392,190.643,C_ctrl,7
350.0567,348.3971,375.09586,0.0065949,0.0178449,0.0140949,0.0,0.0806,0.3464,51.392,190.643,EMS,6
359.96326,358.17587,373.42557,0.00828215,0.00828215,0.00828215,0.0,0.0822,0.3393,48.138,194.774,A_ctrl,0
359.96326,358.17587,373.42557,0.00828215,0.00828215,0.00828215,0.0,0.0822,0.3393,48.138,194.774,B_ctrl,1
359.96326,358.17587,373.42557,0.00828215,0.00828215,0.00828215,0.0,0.0822,0.3393,48.138,194.774,C_ctrl,7
359.96326,358.17587,373.42557,0.00828215,0.00828215,0.00828215,0.0,0.0822,0.3393,48.138,194.774,EMS,6
347.48853,346.20337,373.64935,0.005,0.0084887,0.0084887,0.0,0.0792,0.3593,41.224,216.546,A_ctrl,4
347.48853,346.20337,373.64935,0.005,0.0084887,0.0084887,0.0,0.0792,0.3593,41.224,216.546,B_ctrl,1
347.48853,346.20337,373.64935,0.005,0.0084887,0.0084887,0.0,0.0792,0.3593,41.224,216.546,C_ctrl,7
347.48853,346.20337,373.64935,0.005,0.0084887,0.0084887,0.0,0.0792,0.3593,41.224,216.546,EMS,7
361.65372,328.6225,355.79626,0.0208273,0.0095773,0.0095773,0.0,0.0873,0.3525,45.321,200.728,A_ctrl,4
361.65372,328.6225,355.79626,0.0208273,0.0095773,0.0095773,0.0,0.0873,0.3525,45.321,200.728,B_ctrl,5
361.65372,328.6225,355.79626,0.0208273,0.0095773,0.0095773,0.0,0.0873,0.3525,45.321,200.728,C_ctrl,0
361.65372,328.6225,355.79626,0.0208273,0.0095773,0.0095773,0.0,0.0873,0.3525,45.321,200.728,EMS,3
363.28244,354.41354,346.19537,0.0200364,0.0162864,0.0050364,0.007916667,0.0777,0.3545,37.264,205.327,A_ctrl,4
363.28244,354.41354,346.19537,0.0200364,0.0162864,0.0050364,0.007916667,0.0777,0.3545,37.264,205.327,B_ctrl,1
363.28244,354.41354,346.19537,0.0200364,0.0162864,0.0050364,0.007916667,0.0777,0.3545,37.264,205.327,C_ctrl,7
363.28244,354.41354,346.19537,0.0200364,0.0162864,0.0050364,0.007916667,0.0777,0.3545,37.264,205.327,EMS,7
372.88748,360.92996,365.82092,0.02026635,0.00901635,0.00901635,0.0,0.0857,0.366,36.87,205.34,A_ctrl,4
372.88748,360.92996,365.82092,0.02026635,0.00901635,0.00901635,0.0,0.0857,0.366,36.87,205.34,B_ctrl,0
372.88748,360.92996,365.82092,0.02026635,0.00901635,0.00901635,0.0,0.0857,0.366,36.87,205.34,C_ctrl,6
372.88748,360.92996,365.82092,0.02026635,0.00901635,0.00901635,0.0,0.0857,0.366,36.87,205.34,EMS,7
351.4626,355.3271,379.04285,0.020267,0.005267,0.012767,0.0,0.0768,0.3508,29.06,210.248,A_ctrl,4
351.4626,355.3271,379.04285,0.020267,0.005267,0.012767,0.0,0.0768,0.3508,29.06,210.248,B_ctrl,3
351.4626,355.3271,379.04285,0.020267,0.005267,0.012767,0.0,0.0768,0.3508,29.06,210.248,C_ctrl,4
351.4626,355.3271,379.04285,0.020267,0.005267,0.012767,0.0,0.0768,0.3508,29.06,210.248,EMS,8
351.98102,361.34015,352.7684,0.0205124,0.0167624,0.0205124,0.0,0.0797,0.3705,35.204,229.269,A_ctrl,4
351.98102,361.34015,352.7684,0.0205124,0.0167624,0.0205124,0.0,0.0797,0.3705,35.204,229.269,B_ctrl,2
351.98102,361.34015,352.7684,0.0205124,0.0167624,0.0205124,0.0,0.0797,0.3705,35.204,229.269,C_ctrl,6
351.98102,361.34015,352.7684,0.0205124,0.0167624,0.0205124,0.0,0.0797,0.3705,35.204,229.269,EMS,8
348.2725,352.13785,363.91058,0.02146345,0.01396345,0.01396345,0.0,0.0746,0.3893,32.234,210.267,A_ctrl,2
348.2725,352.13785,363.91058,0.02146345,0.01396345,0.01396345,0.0,0.0746,0.3893,32.234,210.267,B_ctrl,2
348.2725,352.13785,363.91058,0.02146345,0.01396345,0.01396345,0.0,0.0746,0.3893,32.234,210.267,C_ctrl,6
348.2725,352.13785,363.91058,0.02146345,0.01396345,0.01396345,0.0,0.0746,0.3893,32.234,210.267,EMS,8
351.9146,345.89313,347.26663,0.01301335,0.01301335,0.01301335,0.0,0.0823,0.378,24.156,217.014,A_ctrl,4
351.9146,345.89313,347.26663,0.01301335,0.01301335,0.01301335,0.0,0.0823,0.378,24.156,217.014,B_ctrl,2
351.9146,345.89313,347.26663,0.01301335,0.01301335,0.01301335,0.0,0.0823,0.378,24.156,217.014,C_ctrl,4
351.9146,345.89313,347.26663,0.01301335,0.01301335,0.01301335,0.0,0.0823,0.378,24.156,217.014,EMS,8
380.03592,351.00778,362.50558,0.0208507,0.0133507,0.0208507,0.0,0.2072,0.4527,29.174,175.146,A_ctrl,2
380.03592,351.00778,362.50558,0.0208507,0.0133507,0.0208507,0.0,0.2072,0.4527,29.174,175.146,B_ctrl,5
380.03592,351.00778,362.50558,0.0208507,0.0133507,0.0208507,0.0,0.2072,0.4527,29.174,175.146,C_ctrl,0
380.03592,351.00778,362.50558,0.0208507,0.0133507,0.0208507,0.0,0.2072,0.4527,29.174,175.146,EMS,6
372.18564,363.39713,351.1404,0.0112573,0.0150073,0.005,0.0,0.1996,0.4544,27.818,206.457,A_ctrl,1
372.18564,363.39713,351.1404,0.0112573,0.0150073,0.005,0.0,0.1996,0.4544,27.818,206.457,B_ctrl,0
372.18564,363.39713,351.1404,0.0112573,0.0150073,0.005,0.0,0.1996,0.4544,27.818,206.457,C_ctrl,8
372.18564,363.39713,351.1404,0.0112573,0.0150073,0.005,0.0,0.1996,0.4544,27.818,206.457,EMS,6
345.82883,330.2517,361.97775,0.00907285,0.00532285,0.00532285,0.0,0.199,0.4583,36.018,192.777,A_ctrl,1
345.82883,330.2517,361.97775,0.00907285,0.00532285,0.00532285,0.0,0.199,0.4583,36.018,192.777,B_ctrl,2
345.82883,330.2517,361.97775,0.00907285,0.00532285,0.00532285,0.0,0.199,0.4583,36.018,192.777,C_ctrl,2
345.82883,330.2517,361.97775,0.00907285,0.00532285,0.00532285,0.0,0.199,0.4583,36.018,192.777,EMS,6
355.54926,354.0001,359.4085,0.00838885,0.01213885,0.01213885,0.0,0.1944,0.4628,30.342,189.343,A_ctrl,1
355.54926,354.0001,359.4085,0.00838885,0.01213885,0.01213885,0.0,0.1944,0.4628,30.342,189.343,B_ctrl,2
355.54926,354.0001,359.4085,0.00838885,0.01213885,0.01213885,0.0,0.1944,0.4628,30.342,189.343,C_ctrl,0
355.54926,354.0001,359.4085,0.00838885,0.01213885,0.01213885,0.0,0.1944,0.4628,30.342,189.343,EMS,8
351.77942,363.06433,347.12964,0.00821715,0.01196715,0.005,0.0,0.1989,0.4644,24.797,188.576,A_ctrl,0
351.77942,363.06433,347.12964,0.00821715,0.01196715,0.005,0.0,0.1989,0.4644,24.797,188.576,B_ctrl,2
351.77942,363.06433,347.12964,0.00821715,0.01196715,0.005,0.0,0.1989,0.4644,24.797,188.576,C_ctrl,4
351.77942,363.06433,347.12964,0.00821715,0.01196715,0.005,0.0,0.1989,0.4644,24.797,188.576,EMS,6
350.46942,367.29663,361.80627,0.005,0.0119288,0.0194288,0.0,0.192,0.4801,24.882,199.323,A_ctrl,7
350.46942,367.29663,361.80627,0.005,0.0119288,0.0194288,0.0,0.192,0.4801,24.882,199.323,B_ctrl,4
350.46942,367.29663,361.80627,0.005,0.0119288,0.0194288,0.0,0.192,0.4801,24.882,199.323,C_ctrl,4
350.46942,367.29663,361.80627,0.005,0.0119288,0.0194288,0.0,0.192,0.4801,24.882,199.323,EMS,7
386.20618,348.4554,353.21378,0.00871615,0.01996615,0.01996615,0.0,0.1954,0.4563,22.786,214.294,A_ctrl,7
386.20618,348.4554,353.21378,0.00871615,0.01996615,0.01996615,0.0,0.1954,0.4563,22.786,214.294,B_ctrl,4
386.20618,348.4554,353.21378,0.00871615,0.01996615,0.01996615,0.0,0.1954,0.4563,22.786,214.294,C_ctrl,6
386.20618,348.4554,353.21378,0.00871615,0.01996615,0.01996615,0.0,0.1954,0.4563,22.786,214.294,EMS,5
362.65918,355.95056,377.76605,0.0094647,0.0207147,0.0132147,0.0,0.2011,0.4848,20.508,181.111,A_ctrl,7
362.65918,355.95056,377.76605,0.0094647,0.0207147,0.0132147,0.0,0.2011,0.4848,20.508,181.111,B_ctrl,0
362.65918,355.95056,377.76605,0.0094647,0.0207147,0.0132147,0.0,0.2011,0.4848,20.508,181.111,C_ctrl,5
362.65918,355.95056,377.76605,0.0094647,0.0207147,0.0132147,0.0,0.2011,0.4848,20.508,181.111,EMS,8
381.43137,354.21783,369.13162,0.00780555,0.005,0.01530555,0.0,0.2066,0.4749,15.098,206.573,A_ctrl,0
381.43137,354.21783,369.13162,0.00780555,0.005,0.01530555,0.0,0.2066,0.4749,15.098,206.573,B_ctrl,0
381.43137,354.21783,369.13162,0.00780555,0.005,0.01530555,0.0,0.2066,0.4749,15.098,206.573,C_ctrl,4
381.43137,354.21783,369.13162,0.00780555,0.005,0.01530555,0.0,0.2066,0.4749,15.098,206.573,EMS,8
336.37396,348.43204,372.7014,0.00532865,0.00532865,0.02032865,0.0,0.214,0.4849,18.773,197.224,A_ctrl,7
336.37396,348.43204,372.7014,0.00532865,0.00532865,0.02032865,0.0,0.214,0.4849,18.773,197.224,B_ctrl,0
336.37396,348.43204,372.7014,0.00532865,0.00532865,0.02032865,0.0,0.214,0.4849,18.773,197.224,C_ctrl,6
336.37396,348.43204,372.7014,0.00532865,0.00532865,0.02032865,0.0,0.214,0.4849,18.773,197.224,EMS,8
363.91174,342.6134,367.66867,0.0086112,0.005,0.0123612,0.0,0.1971,0.4723,14.847,195.571,A_ctrl,7
363.91174,342.6134,367.66867,0.0086112,0.005,0.0123612,0.0,0.1971,0.4723,14.847,195.571,B_ctrl,0
363.91174,342.6134,367.66867,0.0086112,0.005,0.0123612,0.0,0.1971,0.4723,14.847,195.571,C_ctrl,3
363.91174,342.6134,367.66867,0.0086112,0.005,0.0123612,0.0,0.1971,0.4723,14.847,195.571,EMS,8
378.57364,362.63406,368.8847,0.00852855,0.005,0.01602855,0.0,0.2072,0.4991,11.406,213.108,A_ctrl,1
378.57364,362.63406,368.8847,0.00852855,0.005,0.01602855,0.0,0.2072,0.4991,11.406,213.108,B_ctrl,1
378.57364,362.63406,368.8847,0.00852855,0.005,0.01602855,0.0,0.2072,0.4991,11.406,213.108,C_ctrl,4
378.57364,362.63406,368.8847,0.00852855,0.005,0.01602855,0.0,0.2072,0.4991,11.406,213.108,EMS,8
344.97156,366.77155,349.10376,0.0094054,0.0094054,0.0206554,0.0,0.2012,0.5005,19.325,202.276,A_ctrl,0
344.97156,366.77155,349.10376,0.0094054,0.0094054,0.0206554,0.0,0.2012,0.5005,19.325,202.276,B_ctrl,5
344.97156,366.77155,349.10376,0.0094054,0.0094054,0.0206554,0.0,0.2012,0.5005,19.325,202.276,C_ctrl,4
344.97156,366.77155,349.10376,0.0094054,0.0094054,0.0206554,0.0,0.2012,0.5005,19.325,202.276,EMS,8
342.42792,365.38834,351.03372,0.0051138,0.0163638,0.0201138,0.0,0.1992,0.4998,17.867,218.08,A_ctrl,1
342.42792,365.38834,351.03372,0.0051138,0.0163638,0.0201138,0.0,0.1992,0.4998,17.867,218.08,B_ctrl,5
342.42792,365.38834,351.03372,0.0051138,0.0163638,0.0201138,0.0,0.1992,0.4998,17.867,218.08,C_ctrl,4
342.42792,365.38834,351.03372,0.0051138,0.0163638,0.0201138,0.0,0.1992,0.4998,17.867,218.08,EMS,8
352.53912,373.91888,357.9566,0.009654,0.017154,0.020904,0.0,0.2022,0.4771,6.15,200.516,A_ctrl,1
352.53912,373.91888,357.9566,0.009654,0.017154,0.020904,0.0,0.2022,0.4771,6.15,200.516,B_ctrl,3
352.53912,373.91888,357.9566,0.009654,0.017154,0.020904,0.0,0.2022,0.4771,6.15,200.516,C_ctrl,4
352.53912,373.91888,357.9566,0.009654,0.017154,0.020904,0.0,0.2022,0.4771,6.15,200.516,EMS,8
331.03793,356.40607,363.98483,0.0087758,0.0162758,0.0200258,0.0,0.2003,0.5026,13.674,187.219,A_ctrl,7
331.03793,356.40607,363.98483,0.0087758,0.0162758,0.0200258,0.0,0.2003,0.5026,13.674,187.219,B_ctrl,3
331.03793,356.40607,363.98483,0.0087758,0.0162758,0.0200258,0.0,0.2003,0.5026,13.674,187.219,C_ctrl,4
331.03793,356.40607,363.98483,0.0087758,0.0162758,0.0200258,0.0,0.2003,0.5026,13.674,187.219,EMS,8
372.34467,356.67856,362.7981,0.00811095,0.01561095,0.01936095,0.0,0.2006,0.5002,18.5,191.017,A_ctrl,2
372.34467,356.67856,362.7981,0.00811095,0.01561095,0.01936095,0.0,0.2006,0.5002,18.5,191.017,B_ctrl,3
372.34467,356.67856,362.7981,0.00811095,0.01561095,0.01936095,0.0,0.2006,0.5002,18.5,191.017,C_ctrl,3
372.34467,356.67856,362.7981,0.00811095,0.01561095,0.01936095,0.0,0.2006,0.5002,18.5,191.017,EMS,8
346.2985,359.65945,356.92136,0.01205085,0.01580085,0.01580085,0.0,0.198,0.482,18.081,198.677,A_ctrl,7
346.2985,359.65945,356.92136,0.01205085,0.01580085,0.01580085,0.0,0.198,0.482,18.081,198.677,B_ctrl,3
346.2985,359.65945,356.92136,0.01205085,0.01580085,0.01580085,0.0,0.198,0.482,18.081,198.677,C_ctrl,7
346.2985,359.65945,356.92136,0.01205085,0.01580085,0.01580085,0.0,0.198,0.482,18.081,198.677,EMS,8
364.4514,373.0248,364.5116,0.00868385,0.01618385,0.00868385,0.0,0.193,0.4996,17.207,192.161,A_ctrl,4
364.4514,373.0248,364.5116,0.00868385,0.01618385,0.00868385,0.0,0.193,0.4996,17.207,192.161,B_ctrl,3
364.4514,373.0248,364.5116,0.00868385,0.01618385,0.00868385,0.0,0.193,0.4996,17.207,192.161,C_ctrl,4
364.4514,373.0248,364.5116,0.00868385,0.01618385,0.00868385,0.0,0.193,0.4996,17.207,192.161,EMS,8
369.48175,364.12717,372.2306,0.01960805,0.01585805,0.01960805,0.0,0.1923,0.5051,11.595,174.212,A_ctrl,4
369.48175,364.12717,372.2306,0.01960805,0.01585805,0.01960805,0.0,0.1923,0.5051,11.595,174.212,B_ctrl,2
369.48175,364.12717,372.2306,0.01960805,0.01585805,0.01960805,0.0,0.1923,0.5051,11.595,174.212,C_ctrl,7
369.48175,364.12717,372.2306,0.01960805,0.01585805,0.01960805,0.0,0.1923,0.5051,11.595,174.212,EMS,8
343.70145,357.6057,363.93365,0.0187106,0.0112106,0.0074606,0.0,0.2033,0.5087,6.527,190.979,A_ctrl,4
343.70145,357.6057,363.93365,0.0187106,0.0112106,0.0074606,0.0,0.2033,0.5087,6.527,190.979,B_ctrl,2
343.70145,357.6057,363.93365,0.0187106,0.0112106,0.0074606,0.0,0.2033,0.5087,6.527,190.979,C_ctrl,2
343.70145,357.6057,363.93365,0.0187106,0.0112106,0.0074606,0.0,0.2033,0.5087,6.527,190.979,EMS,8
362.5088,357.01965,351.00958,0.01954895,0.01204895,0.01204895,0.0,0.1986,0.5064,4.713,190.941,A_ctrl,7
362.5088,357.01965,351.00958,0.01954895,0.01204895,0.01204895,0.0,0.1986,0.5064,4.713,190.941,B_ctrl,6
362.5088,357.01965,351.00958,0.01954895,0.01204895,0.01204895,0.0,0.1986,0.5064,4.713,190.941,C_ctrl,3
362.5088,357.01965,351.00958,0.01954895,0.01204895,0.01204895,0.0,0.1986,0.5064,4.713,190.941,EMS,8
386.3617,375.25992,354.29858,0.00829705,0.01204705,0.01579705,0.0,0.197,0.5091,11.261,225.217,A_ctrl,7
386.3617,375.25992,354.29858,0.00829705,0.01204705,0.01579705,0.0,0.197,0.5091,11.261,225.217,B_ctrl,6
386.3617,375.25992,354.29858,0.00829705,0.01204705,0.01579705,0.0,0.197,0.5091,11.261,225.217,C_ctrl,3
386.3617,375.25992,354.29858,0.00829705,0.01204705,0.01579705,0.0,0.197,0.5091,11.261,225.217,EMS,8
383.51093,356.55972,348.69638,0.01001085,0.01376085,0.01751085,0.0,0.2,0.5223,10.868,212.82,A_ctrl,1
383.51093,356.55972,348.69638,0.01001085,0.01376085,0.01751085,0.0,0.2,0.5223,10.868,212.82,B_ctrl,6
383.51093,356.55972,348.69638,0.01001085,0.01376085,0.01751085,0.0,0.2,0.5223,10.868,212.82,C_ctrl,3
383.51093,356.55972,348.69638,0.01001085,0.01376085,0.01751085,0.0,0.2,0.5223,10.868,212.82,EMS,8
358.42847,357.92,355.09912,0.009391,0.013141,0.016891,0.0,0.204,0.5212,14.869,170.547,A_ctrl,1
358.42847,357.92,355.09912,0.009391,0.013141,0.016891,0.0,0.204,0.5212,14.869,170.547,B_ctrl,4
358.42847,357.92,355.09912,0.009391,0.013141,0.016891,0.0,0.204,0.5212,14.869,170.547,C_ctrl,3
358.42847,357.92,355.09912,0.009391,0.013141,0.016891,0.0,0.204,0.5212,14.869,170.547,EMS,8
358.60538,378.2859,351.84766,0.00727735,0.01852735,0.01477735,0.0,0.2009,0.4815,13.418,174.281,A_ctrl,1
358.60538,378.2859,351.84766,0.00727735,0.01852735,0.01477735,0.0,0.2009,0.4815,13.418,174.281,B_ctrl,4
358.60538,378.2859,351.84766,0.00727735,0.01852735,0.01477735,0.0,0.2009,0.4815,13.418,174.281,C_ctrl,3
358.60538,378.2859,351.84766,0.00727735,0.01852735,0.01477735,0.0,0.2009,0.4815,13.418,174.281,EMS,8
353.57025,372.67746,359.8289,0.00746405,0.01871405,0.01496405,0.0,0.1967,0.5083,6.767,157.706,A_ctrl,1
353.57025,372.67746,359.8289,0.00746405,0.01871405,0.01496405,0.0,0.1967,0.5083,6.767,157.706,B_ctrl,4
353.57025,372.67746,359.8289,0.00746405,0.01871405,0.01496405,0.0,0.1967,0.5083,6.767,157.706,C_ctrl,3
353.57025,372.67746,359.8289,0.00746405,0.01871405,0.01496405,0.0,0.1967,0.5083,6.767,157.706,EMS,8
359.4557,374.0249,363.19904,0.0066353,0.0178853,0.0141353,0.0,0.2061,0.5109,0.742,170.09,A_ctrl,0
359.4557,374.0249,363.19904,0.0066353,0.0178853,0.0141353,0.0,0.2061,0.5109,0.742,170.09,B_ctrl,4
359.4557,374.0249,363.19904,0.0066353,0.0178853,0.0141353,0.0,0.2061,0.5109,0.742,170.09,C_ctrl,7
359.4557,374.0249,363.19904,0.0066353,0.0178853,0.0141353,0.0,0.2061,0.5109,0.742,170.09,EMS,4
350.38043,358.0793,381.56415,0.005,0.0185045,0.0072545,0.0,0.2079,0.4962,4.926,176.262,A_ctrl,6
350.38043,358.0793,381.56415,0.005,0.0185045,0.0072545,0.0,0.2079,0.4962,4.926,176.262,B_ctrl,2
350.38043,358.0793,381.56415,0.005,0.0185045,0.0072545,0.0,0.2079,0.4962,4.926,176.262,C_ctrl,8
350.38043,358.0793,381.56415,0.005,0.0185045,0.0072545,0.0,0.2079,0.4962,4.926,176.262,EMS,8
376.6685,357.17526,377.16983,0.0113131,0.0113131,0.005,0.0,0.2025,0.5157,7.189,187.505,A_ctrl,6
376.6685,357.17526,377.16983,0.0113131,0.0113131,0.005,0.0,0.2025,0.5157,7.189,187.505,B_ctrl,2
376.6685,357.17526,377.16983,0.0113131,0.0113131,0.005,0.0,0.2025,0.5157,7.189,187.505,C_ctrl,3
376.6685,357.17526,377.16983,0.0113131,0.0113131,0.005,0.0,0.2025,0.5157,7.189,187.505,EMS,8
359.2602,363.5651,355.1074,0.01187525,0.01187525,0.01562525,0.0,0.2049,0.5282,4.695,160.61,A_ctrl,6
359.2602,363.5651,355.1074,0.01187525,0.01187525,0.01562525,0.0,0.2049,0.5282,4.695,160.61,B_ctrl,7
359.2602,363.5651,355.1074,0.01187525,0.01187525,0.01562525,0.0,0.2049,0.5282,4.695,160.61,C_ctrl,0
359.2602,363.5651,355.1074,0.01187525,0.01187525,0.01562525,0.0,0.2049,0.5282,4.695,160.61,EMS,8
375.61572,380.6868,360.58426,0.0105305,0.0067805,0.005,0.0,0.2062,0.5058,2.44,156.32,A_ctrl,6
375.61572,380.6868,360.58426,0.0105305,0.0067805,0.005,0.0,0.2062,0.5058,2.44,156.32,B_ctrl,6
375.61572,380.6868,360.58426,0.0105305,0.0067805,0.005,0.0,0.2062,0.5058,2.44,156.32,C_ctrl,0
375.61572,380.6868,360.58426,0.0105305,0.0067805,0.005,0.0,0.2062,0.5058,2.44,156.32,EMS,8
395.9839,378.7236,343.95,0.010316,0.010316,0.005,0.0,0.2057,0.5209,6.239,134.724,A_ctrl,6
395.9839,378.7236,343.95,0.010316,0.010316,0.005,0.0,0.2057,0.5209,6.239,134.724,B_ctrl,4
395.9839,378.7236,343.95,0.010316,0.010316,0.005,0.0,0.2057,0.5209,6.239,134.724,C_ctrl,1
395.9839,378.7236,343.95,0.010316,0.010316,0.005,0.0,0.2057,0.5209,6.239,134.724,EMS,8
381.4634,378.75287,351.8631,0.0092362,0.0167362,0.0054862,0.0,0.2031,0.5092,2.119,158.387,A_ctrl,3
381.4634,378.75287,351.8631,0.0092362,0.0167362,0.0054862,0.0,0.2031,0.5092,2.119,158.387,B_ctrl,7
381.4634,378.75287,351.8631,0.0092362,0.0167362,0.0054862,0.0,0.2031,0.5092,2.119,158.387,C_ctrl,3
381.4634,378.75287,351.8631,0.0092362,0.0167362,0.0054862,0.0,0.2031,0.5092,2.119,158.387,EMS,2
360.38257,378.44284,369.9071,0.01416935,0.00666935,0.01416935,0.015833333,0.203,0.5125,1.181,146.254,A_ctrl,1
360.38257,378.44284,369.9071,0.01416935,0.00666935,0.01416935,0.015833333,0.203,0.5125,1.181,146.254,B_ctrl,8
360.38257,378.44284,369.9071,0.01416935,0.00666935,0.01416935,0.015833333,0.203,0.5125,1.181,146.254,C_ctrl,0
360.38257,378.44284,369.9071,0.01416935,0.00666935,0.01416935,0.015833333,0.203,0.5125,1.181,146.254,EMS,4
355.56885,383.79022,360.84296,0.0060627,0.005,0.005,0.015833333,0.2026,0.5347,5.58,149.159,A_ctrl,1
355.56885,383.79022,360.84296,0.0060627,0.005,0.005,0.015833333,0.2026,0.5347,5.58,149.159,B_ctrl,7
355.56885,383.79022,360.84296,0.0060627,0.005,0.005,0.015833333,0.2026,0.5347,5.58,149.159,C_ctrl,0
355.56885,383.79022,360.84296,0.0060627,0.005,0.005,0.015833333,0.2026,0.5347,5.58,149.159,EMS,5
368.76398,390.1259,359.46497,0.00620795,0.00620795,0.005,0.0070614037,0.1945,0.5152,1.732,141.755,A_ctrl,1
368.76398,390.1259,359.46497,0.00620795,0.00620795,0.005,0.0070614037,0.1945,0.5152,1.732,141.755,B_ctrl,0
368.76398,390.1259,359.46497,0.00620795,0.00620795,0.005,0.0070614037,0.1945,0.5152,1.732,141.755,C_ctrl,8
368.76398,390.1259,359.46497,0.00620795,0.00620795,0.005,0.0070614037,0.1945,0.5152,1.732,141.755,EMS,4
373.55264,355.3572,379.80182,0.00583775,0.005,0.005,0.0070614037,0.2035,0.5259,4.698,153.665,A_ctrl,1
373.55264,355.3572,379.80182,0.00583775,0.005,0.005,0.0070614037,0.2035,0.5259,4.698,153.665,B_ctrl,0
373.55264,355.3572,379.80182,0.00583775,0.005,0.005,0.0070614037,0.2035,0.5259,4.698,153.665,C_ctrl,6
373.55264,355.3572,379.80182,0.00583775,0.005,0.005,0.0070614037,0.2035,0.5259,4.698,153.665,EMS,6
359.73123,349.0317,373.65887,0.00643325,0.005,0.01018325,0.0,0.1932,0.5032,4.594,122.43,A_ctrl,1
359.73123,349.0317,373.65887,0.00643325,0.005,0.01018325,0.0,0.1932,0.5032,4.594,122.43,B_ctrl,0
359.73123,349.0317,373.65887,0.00643325,0.005,0.01018325,0.0,0.1932,0.5032,4.594,122.43,C_ctrl,1
359.73123,349.0317,373.65887,0.00643325,0.005,0.01018325,0.0,0.1932,0.5032,4.594,122.43,EMS,7
368.40652,372.36423,369.05176,0.005,0.005,0.005,0.0,0.196,0.5411,0.0,123.218,A_ctrl,0
368.40652,372.36423,369.05176,0.005,0.005,0.005,0.0,0.196,0.5411,0.0,123.218,B_ctrl,0
368.40652,372.36423,369.05176,0.005,0.005,0.005,0.0,0.196,0.5411,0.0,123.218,C_ctrl,6
368.40652,372.36423,369.05176,0.005,0.005,0.005,0.0,0.196,0.5411,0.0,123.218,EMS,6
368.07117,368.55295,369.4554,0.005,0.005,0.0086609,0.0,0.2065,0.5291,0.37,175.761,A_ctrl,3
368.07117,368.55295,369.4554,0.005,0.005,0.0086609,0.0,0.2065,0.5291,0.37,175.761,B_ctrl,0
368.07117,368.55295,369.4554,0.005,0.005,0.0086609,0.0,0.2065,0.5291,0.37,175.761,C_ctrl,1
368.07117,368.55295,369.4554,0.005,0.005,0.0086609,0.0,0.2065,0.5291,0.37,175.761,EMS,6
361.13608,360.16388,361.78415,0.01503805,0.005,0.00753805,0.0,0.2042,0.5217,9.759,123.96,A_ctrl,0
361.13608,360.16388,361.78415,0.01503805,0.005,0.00753805,0.0,0.2042,0.5217,9.759,123.96,B_ctrl,0
361.13608,360.16388,361.78415,0.01503805,0.005,0.00753805,0.0,0.2042,0.5217,9.759,123.96,C_ctrl,3
361.13608,360.16388,361.78415,0.01503805,0.005,0.00753805,0.0,0.2042,0.5217,9.759,123.96,EMS,6
370.05234,364.27225,376.8739,0.005,0.005,0.012448,0.0,0.2074,0.5298,0.0,120.47,A_ctrl,5
370.05234,364.27225,376.8739,0.005,0.005,0.012448,0.0,0.2074,0.5298,0.0,120.47,B_ctrl,8
